,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
1707,2023-03-13 02:00:00,2507.0,2975.8,1148.8,153.7,10.8,54.9,0.0,7200.6,7145.7,31.2,18.9,107.65
1708,2023-03-13 03:00:00,2697.0,2975.7,1205.7,209.7,25.4,55.4,0.0,7193.5,7138.1,32.9,20.4,108.87
1709,2023-03-13 04:00:00,1417.4,2973.5,1204.9,289.5,267.2,57.2,0.0,6758.4,6701.3,32.4,23.0,121.91
1710,2023-03-13 05:00:00,1266.1,2972.9,1304.0,662.3,634.0,53.1,0.0,7886.4,7833.3,35.9,25.6,134.79
1711,2023-03-13 06:00:00,1208.0,2970.8,1569.7,1097.0,592.7,51.4,81.1,7883.0,7750.5,44.0,35.5,141.43
1712,2023-03-13 07:00:00,1433.0,2970.5,1515.9,1046.3,210.2,43.1,303.9,8011.8,7664.7,47.8,36.3,141.42
1713,2023-03-13 08:00:00,1536.0,2968.0,1501.0,697.6,198.6,39.3,591.8,8268.4,7637.3,47.2,34.2,131.91
1714,2023-03-13 09:00:00,1977.0,2966.2,1295.9,543.5,28.2,52.4,1125.1,8726.0,7548.5,50.2,34.6,120.6
1715,2023-03-13 10:00:00,1977.0,2959.5,1179.3,625.2,14.7,55.7,2127.7,7884.6,5701.2,57.3,50.6,120.84
1716,2023-03-13 11:00:00,1786.0,2957.1,1226.5,509.3,16.6,54.3,2225.2,8250.4,5970.9,57.5,48.7,120.51
1717,2023-03-13 12:00:00,1613.0,2950.9,1194.5,395.1,16.5,52.9,2178.9,8419.9,6188.1,56.3,45.4,120.39
1718,2023-03-13 13:00:00,1376.0,2946.9,1197.5,453.1,44.8,61.0,1877.6,8459.8,6521.3,54.5,42.4,121.52
1719,2023-03-13 14:00:00,1401.0,2943.1,1194.1,556.1,65.8,70.2,1468.5,8558.2,7019.5,52.2,38.4,121.61
1720,2023-03-13 15:00:00,1349.4,2941.8,1264.3,831.5,92.0,54.7,989.9,8403.6,7359.0,50.9,37.4,131.99
1721,2023-03-13 16:00:00,600.4,2940.4,1372.0,1909.8,221.1,55.4,407.3,8496.7,8034.1,54.2,44.1,138.91
1722,2023-03-13 17:00:00,544.7,2947.6,1460.3,1897.8,387.6,70.9,45.1,8440.0,8324.0,51.0,41.2,135.01
1723,2023-03-13 18:00:00,-1202.3,2950.7,1463.0,2421.6,734.4,69.9,0.0,8557.6,8487.7,51.8,46.2,131.47
1724,2023-03-13 19:00:00,607.8,2952.1,1391.8,1209.7,368.2,53.5,0.0,8530.6,8477.2,44.4,31.1,122.25
1725,2023-03-13 20:00:00,1513.0,2955.5,1372.2,586.5,60.8,56.5,0.0,7315.3,7258.7,40.1,27.5,129.85
1726,2023-03-13 21:00:00,1942.0,2962.0,1120.9,471.8,25.1,57.3,0.0,7101.7,7044.4,35.6,23.2,121.45
1727,2023-03-13 22:00:00,2255.0,2965.1,1224.9,530.3,24.4,46.8,0.0,7091.6,7044.8,37.6,25.4,116.11
1728,2023-03-13 23:00:00,1900.0,2964.5,1233.5,436.0,107.8,55.2,0.0,7186.6,7131.4,36.0,24.0,120.01
1729,2023-03-14 00:00:00,2025.0,2966.5,1257.9,226.8,10.9,51.9,0.0,7404.9,7353.0,34.0,20.8,115.65
1730,2023-03-14 01:00:00,2419.0,2968.1,1273.9,229.9,0.8,43.7,0.0,7433.3,7389.6,34.3,20.8,111.27
1731,2023-03-14 02:00:00,2415.0,2969.7,1338.0,371.5,0.8,42.8,0.0,7446.8,7404.0,37.1,23.5,109.73
1732,2023-03-14 03:00:00,2265.5,2969.7,1445.4,366.0,1.3,46.3,0.0,7451.5,7405.2,38.5,24.9,110.9
1733,2023-03-14 04:00:00,1899.0,2979.0,1560.5,388.6,96.2,49.6,0.0,7251.0,7201.4,39.4,27.6,120.48
1734,2023-03-14 05:00:00,1787.3,2978.8,1608.1,776.8,99.4,51.1,0.0,7264.1,7213.0,44.2,33.5,124.54
1735,2023-03-14 06:00:00,1311.4,2976.8,2020.0,1058.4,187.2,53.8,77.4,8331.8,8200.6,50.4,38.5,134.34
1736,2023-03-14 07:00:00,480.6,2978.5,1939.9,1408.4,395.8,56.2,283.8,8284.4,7944.5,52.2,44.5,140.0
1737,2023-03-14 08:00:00,243.7,2976.8,1822.8,1330.6,438.3,54.2,503.5,8842.5,8284.8,52.1,42.0,140.43
1738,2023-03-14 09:00:00,1550.0,2978.2,1884.9,1026.2,177.5,52.8,567.5,8740.1,8119.8,52.8,40.4,140.94
1739,2023-03-14 10:00:00,1647.0,2978.6,1760.4,1245.0,255.1,48.1,389.1,8406.4,7969.2,51.6,41.0,140.92
1740,2023-03-14 11:00:00,1622.0,2981.0,1698.1,1399.2,272.0,57.7,842.7,8299.2,7398.8,55.1,48.2,131.88
1741,2023-03-14 12:00:00,1131.0,2980.1,1738.2,1215.4,321.0,59.1,769.5,8117.5,7288.9,53.4,46.6,131.94
1742,2023-03-14 13:00:00,1142.0,2982.0,1830.1,1154.9,299.1,62.5,765.3,7957.0,7129.1,53.7,47.9,139.99
1743,2023-03-14 14:00:00,1600.0,2980.7,1823.2,1264.7,348.0,51.9,1259.0,8132.1,6821.1,56.9,54.1,139.97
1744,2023-03-14 15:00:00,1538.0,2979.0,1749.4,1428.0,377.8,52.4,504.2,8277.3,7720.7,52.7,45.1,140.05
1745,2023-03-14 16:00:00,435.3,2979.6,1980.3,1544.2,675.6,61.0,401.2,7722.6,7260.4,52.2,51.6,140.18
1746,2023-03-14 17:00:00,-1826.4,2977.2,1937.9,2904.6,1375.4,57.8,43.9,9001.8,8900.1,53.2,54.9,145.02
1747,2023-03-14 18:00:00,-2757.7,2973.5,1951.9,3411.6,1588.8,57.3,0.0,8034.2,7977.0,54.3,67.5,150.69
1748,2023-03-14 19:00:00,-2531.3,2976.8,1774.6,3034.9,1375.4,58.1,0.0,7344.9,7286.8,52.8,66.3,148.11
1749,2023-03-14 20:00:00,-1513.2,2975.7,1730.8,2352.7,821.8,51.0,0.0,7213.1,7162.1,52.1,57.3,141.43
1750,2023-03-14 21:00:00,-1336.5,2977.3,1589.9,2727.2,674.4,51.9,0.0,7403.5,7351.6,54.5,59.0,135.09
1751,2023-03-14 22:00:00,-48.7,2982.4,1587.3,1335.4,468.2,48.8,0.0,7252.4,7203.6,46.3,41.0,125.51
1752,2023-03-14 23:00:00,891.3,2983.6,1503.5,960.2,69.8,41.3,0.0,6936.1,6894.8,45.1,36.1,114.56
1753,2023-03-15 00:00:00,1066.9,2984.3,1573.1,591.9,76.9,31.0,0.0,7037.5,7006.5,41.8,31.2,110.14
1754,2023-03-15 01:00:00,1214.3,2985.1,1573.1,716.8,74.2,28.7,0.0,7293.8,7265.0,43.1,31.8,105.13
1755,2023-03-15 02:00:00,1298.3,2985.6,1566.7,532.0,80.7,27.9,0.0,7164.5,7136.7,41.0,29.7,104.56
1756,2023-03-15 03:00:00,1150.8,2991.3,1527.0,397.7,89.2,22.5,0.0,7467.1,7444.5,38.7,26.1,108.56
1757,2023-03-15 04:00:00,1207.8,2983.5,1521.8,581.8,192.2,23.0,0.0,7181.7,7158.6,40.1,29.6,117.39
1758,2023-03-15 05:00:00,464.5,2982.4,1696.9,1259.7,569.6,19.0,0.0,7668.4,7649.4,45.6,38.8,139.83
1759,2023-03-15 06:00:00,-2464.5,2982.5,1896.9,3048.0,1491.0,17.3,56.1,8271.5,8198.1,52.9,60.7,153.87
1760,2023-03-15 07:00:00,-2432.2,2983.6,1922.3,3284.7,1293.4,13.1,550.3,9257.9,8694.5,57.4,62.3,160.61
1761,2023-03-15 08:00:00,-1658.0,2984.2,1888.1,2545.0,1039.7,13.7,1242.0,9828.2,8572.5,58.6,57.9,155.83
1762,2023-03-15 09:00:00,-799.3,2984.0,1714.0,1749.5,673.5,11.8,1917.7,9423.5,7494.0,59.6,57.2,145.66
1763,2023-03-15 10:00:00,1098.9,2982.5,1567.7,768.2,199.4,13.7,2412.0,8504.2,6078.6,59.9,56.0,139.1
1764,2023-03-15 11:00:00,1142.9,2980.6,1485.8,631.7,117.0,17.6,2603.7,8230.7,5609.3,60.5,57.6,123.92
1765,2023-03-15 12:00:00,1621.7,2979.3,1483.0,389.1,129.6,16.0,2443.1,8569.2,6110.1,58.2,50.5,121.18
1766,2023-03-15 13:00:00,1655.5,2979.9,1479.1,449.9,163.5,18.0,2154.5,8017.4,5844.9,56.6,51.2,122.77
1767,2023-03-15 14:00:00,1632.2,2978.7,1549.5,428.3,189.6,19.4,1825.8,8839.4,6994.1,54.7,43.2,131.48
1768,2023-03-15 15:00:00,1210.1,2977.9,1592.9,690.0,220.9,20.0,1187.3,8008.2,6800.9,52.2,43.6,138.19
1769,2023-03-15 16:00:00,-1245.1,2978.4,1995.5,1847.7,907.1,21.9,372.6,7908.0,7513.4,52.2,53.6,149.43
1770,2023-03-15 17:00:00,-4478.7,2979.3,2149.5,4344.4,1692.5,18.3,49.9,8528.1,8459.9,58.4,76.9,158.63
1771,2023-03-15 18:00:00,-4371.6,2980.3,2132.8,4577.9,1798.7,16.9,0.0,8572.2,8555.3,58.5,78.5,161.42
1772,2023-03-15 19:00:00,-3413.7,2981.9,1918.7,3751.8,1557.7,12.0,0.0,8331.3,8319.3,55.6,68.2,153.83
1773,2023-03-15 20:00:00,-45.0,2984.6,1649.3,1793.8,448.1,5.9,0.0,7957.0,7951.1,50.1,43.3,149.92
1774,2023-03-15 21:00:00,1139.4,2986.3,1493.9,730.8,231.2,4.9,0.0,7598.4,7593.5,40.9,29.3,145.48
1775,2023-03-15 22:00:00,1478.1,2988.0,1460.2,429.9,223.9,3.5,0.0,7279.7,7276.2,37.1,26.0,136.67
1776,2023-03-15 23:00:00,2222.5,2987.9,1409.0,468.1,27.0,2.4,0.0,7255.5,7253.1,38.4,25.9,117.68
1777,2023-03-16 00:00:00,2349.6,2988.8,1380.0,305.5,19.9,4.8,0.0,7147.8,7143.0,36.0,23.6,108.84
1778,2023-03-16 01:00:00,2757.2,2988.1,1439.4,214.3,15.2,6.4,0.0,7144.9,7138.5,35.6,23.2,105.4
1779,2023-03-16 02:00:00,2704.6,2987.8,1349.2,231.8,15.3,5.4,0.0,7321.7,7316.3,34.6,21.7,102.91
1780,2023-03-16 03:00:00,2673.1,2988.4,1406.4,266.9,14.2,7.8,0.0,7317.8,7310.0,35.9,23.0,103.13
1781,2023-03-16 04:00:00,2646.3,2986.7,1428.8,393.1,49.5,8.9,0.0,7199.1,7190.3,37.6,25.4,111.36
1782,2023-03-16 05:00:00,1138.1,2986.1,1536.5,1281.3,404.4,11.1,0.0,7624.1,7613.0,45.5,37.1,140.04
1783,2023-03-16 06:00:00,-647.6,2986.2,1745.8,2872.7,584.2,16.5,115.8,7676.6,7544.3,57.1,61.9,149.48
1784,2023-03-16 07:00:00,-598.2,2987.4,1757.0,2667.7,518.2,23.2,622.2,8148.7,7503.3,59.1,62.2,149.23
1785,2023-03-16 08:00:00,1792.1,2987.4,1620.5,732.9,178.0,15.9,1187.2,8121.4,6918.4,52.9,43.8,129.15
1786,2023-03-16 09:00:00,2319.9,2986.6,1523.1,556.1,127.6,14.3,1761.2,8155.5,6380.0,55.3,47.3,118.91
1787,2023-03-16 10:00:00,2099.0,2986.2,1408.2,521.5,69.0,15.5,1939.0,8631.4,6676.9,56.0,45.0,119.01
1788,2023-03-16 11:00:00,2190.0,2980.7,1401.8,390.5,59.0,9.8,2258.0,9108.2,6840.3,57.2,44.6,108.87
1789,2023-03-16 12:00:00,1897.0,2977.9,1389.6,432.2,65.5,7.0,2071.7,7739.5,5660.8,56.2,50.4,108.86
1790,2023-03-16 13:00:00,1877.0,2971.2,1360.8,520.9,68.2,4.5,2065.0,8105.2,6035.7,56.5,48.7,108.82
1791,2023-03-16 14:00:00,1565.0,2973.6,1374.2,599.7,63.5,4.4,1809.3,8199.8,6386.0,55.5,46.2,120.69
1792,2023-03-16 15:00:00,919.7,2978.8,1410.4,904.2,109.8,8.2,1168.3,8237.4,7060.9,53.1,42.4,122.25
1793,2023-03-16 16:00:00,-594.3,2973.0,1592.5,1786.8,472.5,16.0,503.5,7805.3,7285.8,53.1,50.0,133.02
1794,2023-03-16 17:00:00,-1475.0,2973.2,1795.0,2911.4,797.1,27.8,93.2,7960.8,7839.9,56.1,60.6,145.04
1795,2023-03-16 18:00:00,-1747.0,2975.5,1812.1,3301.5,831.7,39.4,0.0,8108.8,8069.3,57.5,63.5,147.41
1796,2023-03-16 19:00:00,756.2,2977.9,1647.0,1826.0,74.1,42.2,0.0,7877.2,7835.0,53.5,44.6,139.81
1797,2023-03-16 20:00:00,1527.0,2980.6,1512.6,865.6,33.6,46.7,0.0,7316.9,7270.2,44.6,33.1,124.61
1798,2023-03-16 21:00:00,2027.0,2985.4,1363.8,678.1,24.0,53.4,0.0,7166.1,7112.7,41.0,29.2,119.93
1799,2023-03-16 22:00:00,2286.0,2986.7,1346.4,461.7,28.4,62.0,0.0,7353.7,7291.7,38.3,25.4,107.08
1800,2023-03-16 23:00:00,2305.0,2987.0,1332.8,409.0,29.1,61.0,0.0,7333.6,7272.7,37.4,24.6,99.94
1801,2023-03-17 00:00:00,2305.0,2989.4,1224.9,336.4,33.6,59.2,0.0,7549.1,7489.9,34.9,21.5,99.01
1802,2023-03-17 01:00:00,2203.3,2988.1,1294.8,382.1,30.7,59.5,0.0,7164.7,7105.3,36.5,24.2,105.02
1803,2023-03-17 02:00:00,2158.5,2987.5,1252.5,378.3,26.5,58.8,0.0,7572.8,7514.0,35.9,22.3,105.19
1804,2023-03-17 03:00:00,2131.2,2988.7,1235.3,373.7,21.0,57.9,0.0,7267.3,7209.4,35.6,22.9,103.91
1805,2023-03-17 04:00:00,2226.6,2986.8,1273.3,526.7,100.0,55.3,0.0,7062.2,7006.8,37.5,26.3,105.46
1806,2023-03-17 05:00:00,1241.3,2985.0,1482.6,1096.7,379.1,52.9,0.0,7925.3,7872.3,43.9,33.2,109.57
1807,2023-03-17 06:00:00,-568.5,2985.2,1901.3,2417.9,820.7,51.2,112.7,8268.4,8104.5,54.1,54.2,133.61
1808,2023-03-17 07:00:00,-1425.6,2985.7,1747.0,2348.9,1253.8,54.1,466.4,8494.6,7974.1,52.1,54.3,131.28
1809,2023-03-17 08:00:00,-107.5,2985.2,1535.3,1592.4,570.1,52.5,968.6,7735.1,6714.0,53.9,53.6,114.14
1810,2023-03-17 09:00:00,1354.0,2981.4,1563.3,805.3,192.9,57.5,1470.3,8276.9,6749.1,55.1,47.1,109.07
1811,2023-03-17 10:00:00,1366.0,2976.6,1328.3,611.9,207.6,57.3,2172.1,8106.4,5877.0,56.7,51.4,109.71
1812,2023-03-17 11:00:00,1656.6,2974.2,1353.2,380.2,93.6,53.8,2126.5,8596.2,6415.8,56.1,45.5,94.83
1813,2023-03-17 12:00:00,1813.6,2969.6,1367.4,502.5,81.5,43.5,1776.5,8409.0,6589.0,54.7,43.9,95.14
1814,2023-03-17 13:00:00,1620.7,2965.5,1386.8,549.5,105.5,35.8,1170.7,8041.8,6835.3,50.6,39.1,96.94
1815,2023-03-17 14:00:00,1080.8,2963.4,1337.2,567.4,184.4,22.3,1498.9,7200.7,5679.5,52.1,47.6,95.27
1816,2023-03-17 15:00:00,-271.5,2962.5,1377.2,1344.0,409.4,18.5,761.6,7130.5,6350.3,50.9,49.1,102.53
1817,2023-03-17 16:00:00,-2673.0,2961.9,1605.1,2656.4,1193.1,16.1,309.3,7532.1,7206.7,52.5,60.9,125.84
1818,2023-03-17 17:00:00,-3772.7,2963.3,1822.8,3704.2,1750.3,11.5,39.6,7987.0,7935.9,54.2,69.8,135.16
1819,2023-03-17 18:00:00,-4130.2,2966.1,1832.4,3805.2,1847.8,9.3,0.0,8061.4,8052.1,54.0,70.0,134.84
1820,2023-03-17 19:00:00,-2246.6,2969.8,1605.9,2573.2,1131.6,9.9,0.0,7769.8,7759.9,50.5,53.9,129.7
1821,2023-03-17 20:00:00,1101.2,2973.3,1498.6,719.0,148.7,10.3,0.0,7284.2,7273.9,41.6,30.6,112.32
1822,2023-03-17 21:00:00,1042.3,2974.0,1278.9,849.2,49.0,9.8,0.0,6209.7,6199.9,41.4,34.4,110.36
1823,2023-03-17 22:00:00,1307.7,2975.8,1236.3,844.9,60.0,14.7,0.0,7030.6,7015.9,40.8,29.8,109.35
1824,2023-03-17 23:00:00,1739.5,2976.5,1277.9,537.7,18.4,18.2,0.0,6652.1,6633.9,38.0,27.6,109.9
1825,2023-03-18 00:00:00,2127.4,2978.8,1216.1,261.6,10.8,17.2,0.0,6637.2,6620.0,33.3,22.5,101.5
1826,2023-03-18 01:00:00,2287.6,2980.5,1210.5,290.5,2.2,15.5,0.0,7387.5,7371.9,33.7,20.5,101.25
1827,2023-03-18 02:00:00,2453.6,2979.8,1113.8,267.9,0.5,15.4,0.0,6521.8,6506.4,31.9,21.4,95.82
1828,2023-03-18 03:00:00,2454.6,2982.6,1133.6,159.6,1.1,8.9,0.0,7262.3,7253.4,30.4,17.9,94.15
1829,2023-03-18 04:00:00,2200.3,2983.4,1164.8,284.5,45.2,5.2,0.0,6745.5,6740.3,32.4,21.6,94.57
1830,2023-03-18 05:00:00,1899.1,2983.0,1400.4,380.4,55.9,9.5,0.0,6316.4,6306.9,37.1,28.3,98.93
1831,2023-03-18 06:00:00,1196.6,2984.6,1351.1,596.7,70.2,6.1,117.5,6383.8,6260.2,40.4,32.4,101.81
1832,2023-03-18 07:00:00,1448.9,2982.6,1258.5,571.2,34.2,4.3,703.2,6283.0,5575.6,45.7,40.4,101.04
1833,2023-03-18 08:00:00,1980.0,2979.4,1260.3,464.5,34.1,2.5,1087.3,7866.8,6776.9,48.3,35.8,91.99
1834,2023-03-18 09:00:00,2086.6,2974.8,1261.5,405.6,31.3,4.4,1883.0,7386.4,5499.0,54.2,48.1,87.03
1835,2023-03-18 10:00:00,1921.9,2969.6,1246.1,272.6,35.7,3.4,2289.1,7643.8,5351.3,55.9,49.9,76.29
1836,2023-03-18 11:00:00,1949.0,2964.9,1242.5,243.3,21.3,5.5,2231.3,7414.2,5177.4,55.5,50.2,65.25
1837,2023-03-18 12:00:00,1669.0,2963.4,1249.7,138.1,45.4,7.9,1822.6,7386.1,5555.5,51.7,43.6,56.73
1838,2023-03-18 13:00:00,1925.6,2961.5,1253.3,237.1,53.0,9.9,1638.2,7079.2,5431.0,51.0,44.3,67.08
1839,2023-03-18 14:00:00,1924.3,2959.7,1235.1,183.1,39.1,11.0,1318.0,7031.9,5702.8,47.8,39.1,84.14
1840,2023-03-18 15:00:00,760.4,2960.7,1251.5,835.9,200.4,9.6,1075.8,7617.2,6531.8,50.1,41.7,98.03
1841,2023-03-18 16:00:00,-1549.6,2962.3,1195.5,1796.8,640.8,8.8,352.5,7374.3,7013.0,48.2,45.5,125.72
1842,2023-03-18 17:00:00,-3758.3,2961.9,1220.7,2772.3,1750.9,9.4,47.0,6870.5,6814.1,46.2,58.9,135.3
1843,2023-03-18 18:00:00,-4100.2,2965.6,1194.5,3147.6,1852.6,7.7,0.0,7464.9,7457.2,47.4,58.3,137.81
1844,2023-03-18 19:00:00,-2639.9,2968.0,1155.6,1983.8,1327.3,6.4,0.0,7620.3,7613.9,42.3,41.3,132.89
1845,2023-03-18 20:00:00,-13.7,2969.5,1117.6,1079.7,278.2,7.6,0.0,7058.2,7050.6,40.4,31.2,117.53
1846,2023-03-18 21:00:00,649.9,2970.3,1228.5,577.0,174.9,11.1,0.0,6643.6,6632.5,36.6,27.3,115.27
1847,2023-03-18 22:00:00,1385.5,2975.7,1240.1,400.3,75.4,15.2,0.0,6562.9,6547.7,35.2,25.2,108.64
1848,2023-03-18 23:00:00,1533.9,2975.2,1209.1,422.6,28.2,19.4,0.0,7671.0,7651.6,35.5,21.5,119.16
1849,2023-03-19 00:00:00,1747.4,2976.3,1162.8,269.2,13.1,15.8,0.0,7191.2,7175.4,32.6,20.1,109.59
1850,2023-03-19 01:00:00,1995.8,2975.2,1041.4,365.8,1.2,14.5,0.0,7195.0,7180.5,32.3,19.8,108.82
1851,2023-03-19 02:00:00,1916.5,2973.2,1047.4,208.8,1.4,21.9,0.0,7142.2,7120.3,30.1,17.9,106.65
1852,2023-03-19 03:00:00,1776.3,2975.9,1179.3,150.1,0.5,21.3,0.0,7104.2,7083.0,31.2,19.0,102.52
1853,2023-03-19 04:00:00,1834.3,2976.2,1198.5,200.0,1.9,17.5,0.0,6575.6,6558.2,32.2,21.5,105.54
1854,2023-03-19 05:00:00,1639.0,2975.1,1266.3,382.0,21.6,15.7,0.0,6843.1,6827.4,35.7,24.3,107.07
1855,2023-03-19 06:00:00,1495.0,2975.2,1310.7,376.9,56.8,10.6,100.6,6736.2,6625.0,37.2,26.7,107.57
1856,2023-03-19 07:00:00,1899.5,2975.3,1221.9,405.5,41.2,6.0,412.2,7185.6,6767.4,40.4,28.5,102.25
1857,2023-03-19 08:00:00,1814.2,2974.5,1237.9,213.8,49.3,4.4,628.3,7046.9,6414.2,40.8,29.6,104.72
1858,2023-03-19 09:00:00,1783.9,2973.3,1220.5,290.1,41.6,6.8,1009.4,7347.5,6331.3,45.6,34.4,94.37
1859,2023-03-19 10:00:00,1882.4,2969.8,1225.7,201.9,24.4,9.4,1350.4,7203.2,5843.4,48.2,38.7,95.45
1860,2023-03-19 11:00:00,2088.8,2970.0,1274.3,347.2,63.2,6.6,890.1,6929.9,6033.1,45.4,36.3,93.0
1861,2023-03-19 12:00:00,1865.8,2970.9,1276.5,380.7,127.6,8.1,460.3,7366.1,6897.7,40.7,28.9,91.33
1862,2023-03-19 13:00:00,1984.4,2969.1,1247.5,334.4,100.2,10.7,850.5,7547.5,6686.3,44.3,32.4,94.21
1863,2023-03-19 14:00:00,1859.2,2967.8,1267.7,482.4,81.0,8.9,931.4,6989.2,6048.9,46.9,38.5,99.01
1864,2023-03-19 15:00:00,-380.0,2967.9,1260.7,1584.5,465.3,9.7,330.0,6740.9,6401.2,48.1,47.2,109.55
1865,2023-03-19 16:00:00,-3388.9,2972.0,1305.2,2857.4,1134.0,12.4,248.5,7412.5,7151.7,51.9,59.7,126.38
1866,2023-03-19 17:00:00,-5920.8,2971.0,1463.5,3591.7,1985.3,12.2,97.5,7275.9,7166.2,51.0,71.0,141.49
1867,2023-03-19 18:00:00,-4606.4,2972.9,1354.3,3364.9,1651.9,11.3,0.0,7282.4,7271.1,50.6,65.0,147.94
1868,2023-03-19 19:00:00,-4118.2,2972.9,1364.8,3244.3,1708.3,18.2,0.0,7295.5,7277.4,49.7,63.4,142.08
1869,2023-03-19 20:00:00,-1997.5,2973.6,1253.7,1943.3,938.5,7.0,0.0,6958.8,6951.8,45.0,46.0,136.95
1870,2023-03-19 21:00:00,-515.4,2976.8,1238.1,1227.4,333.2,6.5,0.0,7598.0,7591.5,42.8,32.5,133.41
1871,2023-03-19 22:00:00,905.9,2978.9,1215.7,756.6,146.5,7.7,0.0,7514.3,7506.6,38.8,26.3,128.82
1872,2023-03-19 23:00:00,830.2,2977.8,1198.3,670.4,94.1,7.6,0.0,6639.4,6631.7,37.9,28.3,118.8
1873,2023-03-20 00:00:00,1086.9,2977.9,1195.3,457.9,85.6,2.0,0.0,7154.8,7152.7,35.1,23.1,111.63
1874,2023-03-20 01:00:00,1256.6,2977.4,1203.3,399.9,78.8,1.3,0.0,7206.9,7205.5,34.4,22.3,110.21
1875,2023-03-20 02:00:00,2039.7,2978.7,1195.1,415.0,63.3,1.7000000000000002,0.0,7218.7,7217.0,34.6,22.3,108.82
1876,2023-03-20 03:00:00,1879.2,2979.9,1178.5,368.7,62.3,3.0,0.0,7495.6,7492.7,33.8,20.7,109.21
1877,2023-03-20 04:00:00,1653.9,2977.4,1227.9,469.6,124.1,1.1,0.0,7170.9,7169.8,35.4,23.7,124.35
1878,2023-03-20 05:00:00,24.4,2976.8,1281.7,1949.2,507.0,0.7000000000000001,0.0,7628.1,7627.5,48.1,42.4,135.07
1879,2023-03-20 06:00:00,-3523.7,2975.7,1738.0,3796.5,1767.6,0.6000000000000001,98.7,8090.6,7991.3,54.3,69.6,142.98
1880,2023-03-20 07:00:00,-4048.4,2976.2,1738.8,3774.3,1930.0,1.5,637.4,8265.7,7626.9,55.6,74.4,145.91
1881,2023-03-20 08:00:00,-2984.8,2975.7,1463.8,2853.2,1474.5,3.0,1336.9,8445.3,7105.4,56.0,67.0,141.92
1882,2023-03-20 09:00:00,-1011.9,2974.0,1320.8,2271.5,566.4,1.2,2020.0,8308.8,6287.6,61.3,67.6,133.36
1883,2023-03-20 10:00:00,-407.0,2974.2,1184.9,1546.8,457.3,0.6000000000000001,2527.0,8747.2,6219.7,60.5,60.1,115.71
1884,2023-03-20 11:00:00,-66.1,2972.5,1191.9,1205.2,284.5,2.0,2656.1,8440.5,5782.5,60.8,59.9,110.27
1885,2023-03-20 12:00:00,650.5,2969.1,1207.5,957.1,197.2,3.1,2674.4,8696.3,6018.8,60.5,55.7,109.4
1886,2023-03-20 13:00:00,330.3,2969.0,1178.0,1382.1,189.6,5.3,2053.5,8609.7,6550.9,59.4,53.6,108.83
1887,2023-03-20 14:00:00,87.9,2967.4,1222.1,1529.6,222.3,4.7,1312.5,8504.2,7187.0,56.1,47.8,110.26
1888,2023-03-20 15:00:00,-1723.9,2966.8,1313.9,2389.0,670.5,3.7,1435.0,8585.6,7147.0,58.6,59.9,114.68
1889,2023-03-20 16:00:00,-3531.4,2965.2,1679.3,2796.9,1685.5,4.7,359.2,8490.4,8126.5,51.0,57.0,131.94
1890,2023-03-20 17:00:00,-5367.9,2966.0,1790.0,4565.3,2205.6,5.4,71.8,7817.6,7740.4,55.4,82.3,141.47
1891,2023-03-20 18:00:00,-5843.4,2966.9,1881.9,5060.5,2260.3,3.3,0.0,7859.8,7856.6,57.1,88.4,145.02
1892,2023-03-20 19:00:00,-5370.2,2968.6,1799.0,4044.6,2164.5,1.8,0.0,8103.1,8101.2,53.2,72.1,139.67
1893,2023-03-20 20:00:00,-2619.7,2970.7,1551.5,2734.8,1319.0,0.2,0.0,7433.7,7433.5,50.0,57.7,134.1
1894,2023-03-20 21:00:00,485.0,2971.4,1276.7,1073.1,286.4,2.9,0.0,7167.5,7164.5,41.9,32.8,130.96
1895,2023-03-20 22:00:00,931.3,2976.6,1285.7,586.4,172.9,9.3,0.0,7268.6,7259.3,37.4,25.9,119.07
1896,2023-03-20 23:00:00,902.2,2976.4,1132.9,625.7,97.5,4.0,0.0,7212.6,7208.5,36.4,24.4,116.07
1897,2023-03-21 00:00:00,1534.6,2979.5,1009.0,516.7,60.2,4.6,0.0,7388.6,7384.0,33.5,20.7,112.17
1898,2023-03-21 01:00:00,1697.0,2979.6,1012.1,497.9,57.4,3.4,0.0,7455.7,7452.2,33.3,20.3,104.94
1899,2023-03-21 02:00:00,1904.7,2982.0,993.8,487.5,46.8,3.1,0.0,7612.8,7609.7,32.9,19.5,103.38
1900,2023-03-21 03:00:00,1798.6,2982.3,1017.6,525.0,65.5,2.5,0.0,7634.0,7631.4,33.6,20.2,104.83
1901,2023-03-21 04:00:00,1122.6,2982.3,1031.2,771.9,126.2,5.9,0.0,6988.4,6982.5,36.8,25.9,110.65
1902,2023-03-21 05:00:00,-74.5,2981.7,1156.9,2151.5,692.3,7.4,6.7,7638.2,7624.1,47.5,43.5,128.34
1903,2023-03-21 06:00:00,-4026.7,2981.2,1479.1,3630.7,1978.7,7.9,229.6,8347.4,8109.8,51.9,64.1,143.22
